order_number,product_key,customer_key,order_date,ship_date,due_date,sales_amount,quantity,price
SO47188,236,8254,2012-02-12,2012-02-19,2012-02-24,1000,1,1000
SO47189,241,17819,2012-02-12,2012-02-19,2012-02-24,2182,1,2182
SO47190,107,14893,2012-02-12,2012-02-19,2012-02-24,2443,1,2443
SO47191,244,2383,2012-02-12,2012-02-19,2012-02-24,2182,1,2182
SO47192,245,5329,2012-02-12,2012-02-19,2012-02-24,2182,1,2182
SO47193,92,9163,2012-02-12,2012-02-19,2012-02-24,783,1,783
SO47194,243,2270,2012-02-12,2012-02-19,2012-02-24,2182,1,2182
SO47195,245,2356,2012-02-12,2012-02-19,2012-02-24,2182,1,2182
SO47196,224,15287,2012-02-12,2012-02-19,2012-02-24,2049,1,2049
SO47197,243,10219,2012-02-12,2012-02-19,2012-02-24,2182,1,2182
SO47198,108,3170,2012-02-13,2012-02-20,2012-02-25,2443,1,2443
SO47199,95,9052,2012-02-13,2012-02-20,2012-02-25,783,1,783
SO47200,241,2248,2012-02-13,2012-02-20,2012-02-25,2182,1,2182
SO47201,227,15278,2012-02-13,2012-02-20,2012-02-25,2071,1,2071
SO47202,227,15286,2012-02-13,2012-02-20,2012-02-25,2071,1,2071
SO47203,108,14884,2012-02-14,2012-02-21,2012-02-26,2443,1,2443
SO47204,243,14372,2012-02-14,2012-02-21,2012-02-26,2182,1,2182
SO47205,225,15302,2012-02-14,2012-02-21,2012-02-26,2071,1,2071
SO47206,88,4257,2012-02-14,2012-02-21,2012-02-26,783,1,783
SO47207,90,16044,2012-02-14,2012-02-21,2012-02-26,783,1,783
SO47208,107,10360,2012-02-14,2012-02-21,2012-02-26,2443,1,2443
SO47209,108,10380,2012-02-14,2012-02-21,2012-02-26,2443,1,2443
SO47210,236,13610,2012-02-14,2012-02-21,2012-02-26,1000,1,1000
SO47211,224,1579,2012-02-14,2012-02-21,2012-02-26,2049,1,2049
SO47212,223,1581,2012-02-14,2012-02-21,2012-02-26,2049,1,2049
SO47213,243,5288,2012-02-15,2012-02-22,2012-02-27,2182,1,2182
SO47214,236,8196,2012-02-15,2012-02-22,2012-02-27,1000,1,1000
SO47215,106,17837,2012-02-15,2012-02-22,2012-02-27,2443,1,2443
SO47216,223,15300,2012-02-15,2012-02-22,2012-02-27,2049,1,2049
SO47217,242,10223,2012-02-15,2012-02-22,2012-02-27,2182,1,2182
SO47218,107,10362,2012-02-15,2012-02-22,2012-02-27,2443,1,2443
SO47219,224,1578,2012-02-15,2012-02-22,2012-02-27,2049,1,2049
SO47220,222,1580,2012-02-15,2012-02-22,2012-02-27,2049,1,2049
SO47221,108,2824,2012-02-16,2012-02-23,2012-02-28,2443,1,2443
SO47222,232,15317,2012-02-16,2012-02-23,2012-02-28,1000,1,1000
SO47223,108,14876,2012-02-16,2012-02-23,2012-02-28,2443,1,2443
SO47224,107,4660,2012-02-16,2012-02-23,2012-02-28,2443,1,2443
SO47225,242,2278,2012-02-16,2012-02-23,2012-02-28,2182,1,2182
SO47226,106,2315,2012-02-16,2012-02-23,2012-02-28,2443,1,2443
SO47227,242,14289,2012-02-16,2012-02-23,2012-02-28,2182,1,2182
SO47228,242,2238,2012-02-16,2012-02-23,2012-02-28,2182,1,2182
SO47229,222,15296,2012-02-16,2012-02-23,2012-02-28,2049,1,2049
SO47230,245,10257,2012-02-16,2012-02-23,2012-02-28,2182,1,2182
SO47231,224,565,2012-02-16,2012-02-23,2012-02-28,2049,1,2049
SO47232,241,4628,2012-02-17,2012-02-24,2012-02-29,2182,1,2182
SO47233,244,5251,2012-02-17,2012-02-24,2012-02-29,2182,1,2182
SO47234,236,8261,2012-02-17,2012-02-24,2012-02-29,1000,1,1000
SO47235,242,5318,2012-02-17,2012-02-24,2012-02-29,2182,1,2182
SO47236,234,3024,2012-02-17,2012-02-24,2012-02-29,1000,1,1000
SO47237,106,17835,2012-02-17,2012-02-24,2012-02-29,2443,1,2443
SO47238,108,5406,2012-02-17,2012-02-24,2012-02-29,2443,1,2443
SO47239,245,10385,2012-02-17,2012-02-24,2012-02-29,2182,1,2182
SO47240,232,13613,2012-02-17,2012-02-24,2012-02-29,1000,1,1000
SO47241,106,10560,2012-02-17,2012-02-24,2012-02-29,2443,1,2443
SO47242,224,17541,2012-02-17,2012-02-24,2012-02-29,2049,1,2049
SO47243,85,9713,2012-02-17,2012-02-24,2012-02-29,783,1,783
SO47244,234,8194,2012-02-18,2012-02-25,2012-03-01,1000,1,1000
SO47245,242,5421,2012-02-18,2012-02-25,2012-03-01,2182,1,2182
SO47246,87,9714,2012-02-18,2012-02-25,2012-03-01,783,1,783
SO47247,245,2293,2012-02-18,2012-02-25,2012-03-01,2182,1,2182
SO47248,242,2341,2012-02-18,2012-02-25,2012-03-01,2182,1,2182
SO47249,243,2347,2012-02-18,2012-02-25,2012-03-01,2182,1,2182
SO47250,244,10218,2012-02-18,2012-02-25,2012-03-01,2182,1,2182
SO47251,243,10227,2012-02-18,2012-02-25,2012-03-01,2182,1,2182
SO47252,225,1677,2012-02-18,2012-02-25,2012-03-01,2071,1,2071
SO47253,227,1684,2012-02-18,2012-02-25,2012-03-01,2071,1,2071
SO47254,88,4277,2012-02-19,2012-02-26,2012-03-02,783,1,783
SO47255,222,562,2012-02-19,2012-02-26,2012-03-02,2049,1,2049
SO47256,241,5418,2012-02-19,2012-02-26,2012-03-02,2182,1,2182
SO47257,106,3142,2012-02-19,2012-02-26,2012-03-02,2443,1,2443
SO47258,243,2299,2012-02-19,2012-02-26,2012-03-02,2182,1,2182
SO47259,242,2352,2012-02-19,2012-02-26,2012-03-02,2182,1,2182
SO47260,242,2234,2012-02-19,2012-02-26,2012-03-02,2182,1,2182
SO47261,224,15306,2012-02-19,2012-02-26,2012-03-02,2049,1,2049
SO47262,244,10561,2012-02-19,2012-02-26,2012-03-02,2182,1,2182
SO47263,222,1590,2012-02-19,2012-02-26,2012-03-02,2049,1,2049
SO47264,106,5411,2012-02-20,2012-02-27,2012-03-03,2443,1,2443
SO47265,242,2251,2012-02-20,2012-02-27,2012-03-03,2182,1,2182
SO47266,243,10556,2012-02-20,2012-02-27,2012-03-03,2182,1,2182
SO47267,225,1675,2012-02-20,2012-02-27,2012-03-03,2071,1,2071
SO47268,242,10403,2012-02-20,2012-02-27,2012-03-03,2182,1,2182
SO47269,224,17513,2012-02-21,2012-02-28,2012-03-04,2049,1,2049
SO47270,223,17520,2012-02-21,2012-02-28,2012-03-04,2049,1,2049
SO47271,232,7141,2012-02-21,2012-02-28,2012-03-04,1000,1,1000
SO47272,245,18014,2012-02-21,2012-02-28,2012-03-04,2182,1,2182
SO47273,106,2421,2012-02-21,2012-02-28,2012-03-04,2443,1,2443
SO47274,108,5408,2012-02-21,2012-02-28,2012-03-04,2443,1,2443
SO47275,85,8077,2012-02-21,2012-02-28,2012-03-04,783,1,783
SO47276,87,4290,2012-02-21,2012-02-28,2012-03-04,783,1,783
SO47277,245,10220,2012-02-21,2012-02-28,2012-03-04,2182,1,2182
SO47278,244,10405,2012-02-21,2012-02-28,2012-03-04,2182,1,2182
SO47279,224,1681,2012-02-21,2012-02-28,2012-03-04,2049,1,2049
SO47280,225,616,2012-02-22,2012-02-29,2012-03-05,2071,1,2071
SO47281,236,6100,2012-02-22,2012-02-29,2012-03-05,1000,1,1000
SO47282,232,8259,2012-02-22,2012-02-29,2012-03-05,1000,1,1000
SO47283,241,4656,2012-02-22,2012-02-29,2012-03-05,2182,1,2182
SO47284,106,2403,2012-02-22,2012-02-29,2012-03-05,2443,1,2443
SO47285,241,18136,2012-02-22,2012-02-29,2012-03-05,2182,1,2182
SO47286,92,8945,2012-02-22,2012-02-29,2012-03-05,783,1,783
SO47287,242,2281,2012-02-22,2012-02-29,2012-03-05,2182,1,2182
SO47288,241,2354,2012-02-22,2012-02-29,2012-03-05,2182,1,2182
SO47289,223,15298,2012-02-22,2012-02-29,2012-03-05,2049,1,2049
SO47290,106,10559,2012-02-22,2012-02-29,2012-03-05,2443,1,2443
SO47291,245,5319,2012-02-23,2012-03-01,2012-03-06,2182,1,2182
SO47292,244,2812,2012-02-23,2012-03-01,2012-03-06,2182,1,2182
SO47293,234,8193,2012-02-23,2012-03-01,2012-03-06,1000,1,1000
SO47294,233,7140,2012-02-23,2012-03-01,2012-03-06,1000,1,1000
SO47295,235,3006,2012-02-23,2012-03-01,2012-03-06,1000,1,1000
SO47296,234,3025,2012-02-23,2012-03-01,2012-03-06,1000,1,1000
SO47297,243,2386,2012-02-23,2012-03-01,2012-03-06,2182,1,2182
SO47298,245,2404,2012-02-23,2012-03-01,2012-03-06,2182,1,2182
SO47299,107,2426,2012-02-23,2012-03-01,2012-03-06,2443,1,2443
SO47300,90,9718,2012-02-23,2012-03-01,2012-03-06,783,1,783
SO47301,222,15293,2012-02-23,2012-03-01,2012-03-06,2049,1,2049
SO47302,223,1671,2012-02-23,2012-03-01,2012-03-06,2049,1,2049
SO47303,95,15030,2012-02-23,2012-03-01,2012-03-06,783,1,783
SO47304,244,5273,2012-02-24,2012-03-02,2012-03-07,2182,1,2182
SO47305,107,14394,2012-02-24,2012-03-02,2012-03-07,2443,1,2443
SO47306,107,17799,2012-02-24,2012-03-02,2012-03-07,2443,1,2443
SO47307,89,9712,2012-02-24,2012-03-02,2012-03-07,783,1,783
SO47308,91,9719,2012-02-24,2012-03-02,2012-03-07,783,1,783
SO47309,243,2317,2012-02-24,2012-03-02,2012-03-07,2182,1,2182
SO47310,226,15304,2012-02-24,2012-03-02,2012-03-07,2071,1,2071
SO47311,88,4253,2012-02-24,2012-03-02,2012-03-07,783,1,783
SO47312,88,4281,2012-02-24,2012-03-02,2012-03-07,783,1,783
SO47313,241,10232,2012-02-24,2012-03-02,2012-03-07,2182,1,2182
SO47314,224,1674,2012-02-24,2012-03-02,2012-03-07,2049,1,2049
SO47315,244,2841,2012-02-25,2012-03-03,2012-03-08,2182,1,2182
SO47316,107,2362,2012-02-25,2012-03-03,2012-03-08,2443,1,2443
SO47317,244,3155,2012-02-25,2012-03-03,2012-03-08,2182,1,2182
SO47318,242,2274,2012-02-25,2012-03-03,2012-03-08,2182,1,2182
SO47319,108,2300,2012-02-25,2012-03-03,2012-03-08,2443,1,2443
SO47320,243,2316,2012-02-25,2012-03-03,2012-03-08,2182,1,2182
SO47321,241,2355,2012-02-25,2012-03-03,2012-03-08,2182,1,2182
SO47322,87,4288,2012-02-25,2012-03-03,2012-03-08,783,1,783
SO47323,224,17530,2012-02-26,2012-03-04,2012-03-09,2049,1,2049
SO47324,243,2401,2012-02-26,2012-03-04,2012-03-09,2182,1,2182
SO47325,241,2279,2012-02-26,2012-03-04,2012-03-09,2182,1,2182
SO47326,244,2289,2012-02-26,2012-03-04,2012-03-09,2182,1,2182
SO47327,243,2305,2012-02-26,2012-03-04,2012-03-09,2182,1,2182
SO47328,223,1682,2012-02-26,2012-03-04,2012-03-09,2049,1,2049
SO47329,244,2368,2012-02-27,2012-03-05,2012-03-10,2182,1,2182
SO47330,107,5325,2012-02-27,2012-03-05,2012-03-10,2443,1,2443
SO47331,88,9808,2012-02-27,2012-03-05,2012-03-10,783,1,783
SO47332,227,9351,2012-02-27,2012-03-05,2012-03-10,2071,1,2071
SO47333,106,10230,2012-02-27,2012-03-05,2012-03-10,2443,1,2443
SO47334,107,10558,2012-02-27,2012-03-05,2012-03-10,2443,1,2443
SO47335,227,1582,2012-02-27,2012-03-05,2012-03-10,2071,1,2071
SO47336,85,15028,2012-02-27,2012-03-05,2012-03-10,783,1,783
SO47337,226,17521,2012-02-28,2012-03-06,2012-03-11,2071,1,2071
SO47338,241,5278,2012-02-28,2012-03-06,2012-03-11,2182,1,2182
SO47339,245,4627,2012-02-28,2012-03-06,2012-03-11,2182,1,2182
SO47340,107,2402,2012-02-28,2012-03-06,2012-03-11,2443,1,2443
SO47341,106,14105,2012-02-28,2012-03-06,2012-03-11,2443,1,2443
SO47342,223,15305,2012-02-28,2012-03-06,2012-03-11,2049,1,2049
SO47343,244,10554,2012-02-28,2012-03-06,2012-03-11,2182,1,2182
SO47344,226,1687,2012-02-28,2012-03-06,2012-03-11,2071,1,2071
SO47345,227,1584,2012-02-28,2012-03-06,2012-03-11,2071,1,2071
SO47346,223,1586,2012-02-28,2012-03-06,2012-03-11,2049,1,2049
SO47347,94,15026,2012-02-28,2012-03-06,2012-03-11,783,1,783
SO47348,93,15029,2012-02-28,2012-03-06,2012-03-11,783,1,783
SO47460,94,8256,2012-02-29,2012-03-07,2012-03-12,783,1,783
SO47461,227,15321,2012-02-29,2012-03-07,2012-03-12,2071,1,2071
SO47462,242,4927,2012-03-01,2012-03-08,2012-03-13,2182,1,2182
SO47463,241,3204,2012-03-01,2012-03-08,2012-03-13,2182,1,2182
SO47464,108,5462,2012-03-01,2012-03-08,2012-03-13,2443,1,2443
SO47465,86,4304,2012-03-01,2012-03-08,2012-03-13,783,1,783
SO47466,232,13888,2012-03-01,2012-03-08,2012-03-13,1000,1,1000
SO47467,245,2447,2012-03-01,2012-03-08,2012-03-13,2182,1,2182
SO47468,92,15153,2012-03-01,2012-03-08,2012-03-13,783,1,783
SO47469,233,8302,2012-03-02,2012-03-09,2012-03-14,1000,1,1000
SO47470,222,17686,2012-03-02,2012-03-09,2012-03-14,2049,1,2049
SO47471,108,3540,2012-03-02,2012-03-09,2012-03-14,2443,1,2443
SO47472,244,2439,2012-03-02,2012-03-09,2012-03-14,2182,1,2182
SO47473,107,10876,2012-03-02,2012-03-09,2012-03-14,2443,1,2443
SO47474,244,10894,2012-03-02,2012-03-09,2012-03-14,2182,1,2182
SO47475,107,10946,2012-03-02,2012-03-09,2012-03-14,2443,1,2443
SO47476,225,1694,2012-03-02,2012-03-09,2012-03-14,2071,1,2071
SO47477,225,17561,2012-03-03,2012-03-10,2012-03-15,2071,1,2071
SO47478,96,9812,2012-03-03,2012-03-10,2012-03-15,783,1,783
SO47479,93,9833,2012-03-03,2012-03-10,2012-03-15,783,1,783
SO47480,245,10569,2012-03-03,2012-03-10,2012-03-15,2182,1,2182
SO47481,241,10900,2012-03-03,2012-03-10,2012-03-15,2182,1,2182
SO47482,108,10949,2012-03-03,2012-03-10,2012-03-15,2443,1,2443
SO47483,244,3425,2012-03-04,2012-03-11,2012-03-16,2182,1,2182
SO47484,245,5453,2012-03-04,2012-03-11,2012-03-16,2182,1,2182
SO47485,245,3525,2012-03-04,2012-03-11,2012-03-16,2182,1,2182
SO47486,243,3539,2012-03-04,2012-03-11,2012-03-16,2182,1,2182
SO47487,243,5428,2012-03-05,2012-03-12,2012-03-17,2182,1,2182
SO47488,244,2427,2012-03-05,2012-03-12,2012-03-17,2182,1,2182
SO47489,106,10889,2012-03-05,2012-03-12,2012-03-17,2443,1,2443
SO47490,245,10896,2012-03-05,2012-03-12,2012-03-17,2182,1,2182
SO47491,107,4933,2012-03-06,2012-03-13,2012-03-18,2443,1,2443
SO47492,89,8182,2012-03-06,2012-03-13,2012-03-18,783,1,783
SO47493,222,17570,2012-03-07,2012-03-14,2012-03-19,2049,1,2049
SO47494,241,4928,2012-03-07,2012-03-14,2012-03-19,2182,1,2182
SO47495,106,5197,2012-03-07,2012-03-14,2012-03-19,2443,1,2443
SO47496,245,5471,2012-03-07,2012-03-14,2012-03-19,2182,1,2182
SO47497,108,3171,2012-03-07,2012-03-14,2012-03-19,2443,1,2443
SO47498,96,16072,2012-03-07,2012-03-14,2012-03-19,783,1,783
SO47499,243,10573,2012-03-07,2012-03-14,2012-03-19,2182,1,2182
SO47500,107,10952,2012-03-07,2012-03-14,2012-03-19,2443,1,2443
SO47501,223,1215,2012-03-07,2012-03-14,2012-03-19,2049,1,2049
SO47502,233,8279,2012-03-08,2012-03-15,2012-03-20,1000,1,1000
SO47503,233,8300,2012-03-08,2012-03-15,2012-03-20,1000,1,1000
SO47504,223,606,2012-03-08,2012-03-15,2012-03-20,2049,1,2049
SO47505,225,15308,2012-03-08,2012-03-15,2012-03-20,2071,1,2071
SO47506,226,15325,2012-03-08,2012-03-15,2012-03-20,2071,1,2071
SO47507,88,4312,2012-03-08,2012-03-15,2012-03-20,783,1,783
SO47508,108,10893,2012-03-08,2012-03-15,2012-03-20,2443,1,2443
SO47509,106,10958,2012-03-08,2012-03-15,2012-03-20,2443,1,2443
SO47510,225,1689,2012-03-08,2012-03-15,2012-03-20,2071,1,2071
SO47511,242,3201,2012-03-09,2012-03-16,2012-03-21,2182,1,2182
SO47512,241,5447,2012-03-09,2012-03-16,2012-03-21,2182,1,2182
SO47513,106,4676,2012-03-09,2012-03-16,2012-03-21,2443,1,2443
SO47514,243,4685,2012-03-09,2012-03-16,2012-03-21,2182,1,2182
SO47515,226,15309,2012-03-09,2012-03-16,2012-03-21,2071,1,2071
SO47516,224,15310,2012-03-09,2012-03-16,2012-03-21,2049,1,2049
SO47517,87,4309,2012-03-09,2012-03-16,2012-03-21,783,1,783
SO47518,241,10947,2012-03-09,2012-03-16,2012-03-21,2182,1,2182
SO47519,90,15154,2012-03-09,2012-03-16,2012-03-21,783,1,783
SO47520,236,8264,2012-03-10,2012-03-17,2012-03-22,1000,1,1000
SO47521,107,5446,2012-03-10,2012-03-17,2012-03-22,2443,1,2443
SO47522,235,3090,2012-03-10,2012-03-17,2012-03-22,1000,1,1000
SO47523,245,2444,2012-03-10,2012-03-17,2012-03-22,2182,1,2182
SO47524,108,10568,2012-03-10,2012-03-17,2012-03-22,2443,1,2443
SO47525,244,10890,2012-03-10,2012-03-17,2012-03-22,2182,1,2182
SO47526,226,1216,2012-03-10,2012-03-17,2012-03-22,2071,1,2071
SO47527,223,17560,2012-03-10,2012-03-17,2012-03-22,2049,1,2049
SO47528,225,599,2012-03-11,2012-03-18,2012-03-23,2071,1,2071
SO47529,243,2430,2012-03-11,2012-03-18,2012-03-23,2182,1,2182
SO47530,92,4313,2012-03-11,2012-03-18,2012-03-23,783,1,783
SO47531,85,4326,2012-03-11,2012-03-18,2012-03-23,783,1,783
SO47532,233,13889,2012-03-11,2012-03-18,2012-03-23,1000,1,1000
SO47533,245,10887,2012-03-11,2012-03-18,2012-03-23,2182,1,2182
SO47534,92,15149,2012-03-11,2012-03-18,2012-03-23,783,1,783
SO47535,234,3084,2012-03-12,2012-03-19,2012-03-24,1000,1,1000
SO47536,235,3089,2012-03-12,2012-03-19,2012-03-24,1000,1,1000
SO47537,245,2437,2012-03-12,2012-03-19,2012-03-24,2182,1,2182
SO47538,244,2450,2012-03-12,2012-03-19,2012-03-24,2182,1,2182
SO47539,92,9825,2012-03-12,2012-03-19,2012-03-24,783,1,783
SO47540,224,15327,2012-03-12,2012-03-19,2012-03-24,2049,1,2049
SO47541,86,4315,2012-03-12,2012-03-19,2012-03-24,783,1,783
SO47542,241,10572,2012-03-12,2012-03-19,2012-03-24,2182,1,2182
SO47543,243,10957,2012-03-12,2012-03-19,2012-03-24,2182,1,2182
SO47544,222,1695,2012-03-12,2012-03-19,2012-03-24,2049,1,2049
SO47545,226,17554,2012-03-12,2012-03-19,2012-03-24,2071,1,2071
SO47546,223,17684,2012-03-13,2012-03-20,2012-03-25,2049,1,2049
SO47547,88,9167,2012-03-13,2012-03-20,2012-03-25,783,1,783
SO47548,93,9835,2012-03-13,2012-03-20,2012-03-25,783,1,783
SO47549,87,8257,2012-03-13,2012-03-20,2012-03-25,783,1,783
SO47550,90,4291,2012-03-13,2012-03-20,2012-03-25,783,1,783
SO47551,245,10879,2012-03-13,2012-03-20,2012-03-25,2182,1,2182
SO47552,106,10951,2012-03-13,2012-03-20,2012-03-25,2443,1,2443
SO47553,226,1699,2012-03-13,2012-03-20,2012-03-25,2071,1,2071
SO47554,224,1223,2012-03-13,2012-03-20,2012-03-25,2049,1,2049
SO47555,106,4675,2012-03-13,2012-03-20,2012-03-25,2443,1,2443
SO47556,244,3702,2012-03-14,2012-03-21,2012-03-26,2182,1,2182
SO47557,243,2432,2012-03-14,2012-03-21,2012-03-26,2182,1,2182
SO47558,108,14982,2012-03-14,2012-03-21,2012-03-26,2443,1,2443
SO47559,224,1700,2012-03-14,2012-03-21,2012-03-26,2049,1,2049
SO47560,96,16054,2012-03-15,2012-03-22,2012-03-27,783,1,783
SO47561,94,4329,2012-03-15,2012-03-22,2012-03-27,783,1,783
SO47562,243,10945,2012-03-15,2012-03-22,2012-03-27,2182,1,2182
SO47563,106,10956,2012-03-15,2012-03-22,2012-03-27,2443,1,2443
SO47564,227,1211,2012-03-15,2012-03-22,2012-03-27,2071,1,2071
SO47565,243,4698,2012-03-16,2012-03-23,2012-03-28,2182,1,2182
SO47566,236,13614,2012-03-16,2012-03-23,2012-03-28,1000,1,1000
SO47567,244,10571,2012-03-16,2012-03-23,2012-03-28,2182,1,2182
SO47568,242,10886,2012-03-16,2012-03-23,2012-03-28,2182,1,2182
SO47569,244,10960,2012-03-16,2012-03-23,2012-03-28,2182,1,2182
SO47570,225,17563,2012-03-17,2012-03-24,2012-03-29,2071,1,2071
SO47571,243,3186,2012-03-17,2012-03-24,2012-03-29,2182,1,2182
SO47572,106,18150,2012-03-17,2012-03-24,2012-03-29,2443,1,2443
SO47573,107,2436,2012-03-17,2012-03-24,2012-03-29,2443,1,2443
SO47574,88,9172,2012-03-17,2012-03-24,2012-03-29,783,1,783
SO47575,224,15316,2012-03-17,2012-03-24,2012-03-29,2049,1,2049
SO47576,243,10878,2012-03-17,2012-03-24,2012-03-29,2182,1,2182
SO47577,108,10892,2012-03-17,2012-03-24,2012-03-29,2443,1,2443
SO47578,225,1688,2012-03-17,2012-03-24,2012-03-29,2071,1,2071
SO47579,245,5198,2012-03-18,2012-03-25,2012-03-30,2182,1,2182
SO47580,236,3081,2012-03-18,2012-03-25,2012-03-30,1000,1,1000
SO47581,242,18153,2012-03-18,2012-03-25,2012-03-30,2182,1,2182
SO47582,241,2434,2012-03-18,2012-03-25,2012-03-30,2182,1,2182
SO47583,244,2443,2012-03-18,2012-03-25,2012-03-30,2182,1,2182
SO47584,86,8195,2012-03-18,2012-03-25,2012-03-30,783,1,783
SO47585,92,4321,2012-03-18,2012-03-25,2012-03-30,783,1,783
SO47586,91,4323,2012-03-18,2012-03-25,2012-03-30,783,1,783
SO47587,245,10875,2012-03-18,2012-03-25,2012-03-30,2182,1,2182
SO47588,244,5429,2012-03-19,2012-03-26,2012-03-31,2182,1,2182
SO47589,233,3037,2012-03-19,2012-03-26,2012-03-31,1000,1,1000
SO47590,227,15313,2012-03-19,2012-03-26,2012-03-31,2071,1,2071
SO47591,223,15314,2012-03-19,2012-03-26,2012-03-31,2049,1,2049
SO47592,234,13615,2012-03-19,2012-03-26,2012-03-31,1000,1,1000
SO47593,96,15136,2012-03-19,2012-03-26,2012-03-31,783,1,783
SO47594,87,15155,2012-03-19,2012-03-26,2012-03-31,783,1,783
SO47595,107,3187,2012-03-20,2012-03-27,2012-04-01,2443,1,2443
SO47596,241,5200,2012-03-20,2012-03-27,2012-04-01,2182,1,2182
SO47597,241,14972,2012-03-20,2012-03-27,2012-04-01,2182,1,2182
SO47598,222,15307,2012-03-20,2012-03-27,2012-04-01,2049,1,2049
SO47599,224,15328,2012-03-20,2012-03-27,2012-04-01,2049,1,2049
SO47600,236,6189,2012-03-21,2012-03-28,2012-04-02,1000,1,1000
SO47601,244,3193,2012-03-21,2012-03-28,2012-04-02,2182,1,2182
SO47602,95,8175,2012-03-21,2012-03-28,2012-04-02,783,1,783
SO47603,244,10563,2012-03-21,2012-03-28,2012-04-02,2182,1,2182
SO47604,242,10877,2012-03-21,2012-03-28,2012-04-02,2182,1,2182
SO47605,236,6188,2012-03-22,2012-03-29,2012-04-03,1000,1,1000
SO47606,242,4929,2012-03-22,2012-03-29,2012-04-03,2182,1,2182
SO47607,236,3082,2012-03-22,2012-03-29,2012-04-03,1000,1,1000
SO47608,225,15323,2012-03-22,2012-03-29,2012-04-03,2071,1,2071
SO47609,89,4310,2012-03-22,2012-03-29,2012-04-03,783,1,783
SO47610,85,16076,2012-03-22,2012-03-29,2012-04-03,783,1,783
SO47611,93,15141,2012-03-22,2012-03-29,2012-04-03,783,1,783
SO47612,107,5466,2012-03-23,2012-03-30,2012-04-04,2443,1,2443
SO47613,235,3038,2012-03-23,2012-03-30,2012-04-04,1000,1,1000
SO47614,93,4303,2012-03-23,2012-03-30,2012-04-04,783,1,783
SO47615,87,4330,2012-03-23,2012-03-30,2012-04-04,783,1,783
SO47616,245,10874,2012-03-23,2012-03-30,2012-04-04,2182,1,2182
SO47617,243,10944,2012-03-23,2012-03-30,2012-04-04,2182,1,2182
SO47618,244,10948,2012-03-23,2012-03-30,2012-04-04,2182,1,2182
SO47619,227,1690,2012-03-23,2012-03-30,2012-04-04,2071,1,2071
SO47620,225,1240,2012-03-23,2012-03-30,2012-04-04,2071,1,2071
SO47621,234,3045,2012-03-24,2012-03-31,2012-04-05,1000,1,1000
SO47622,85,9838,2012-03-24,2012-03-31,2012-04-05,783,1,783
SO47623,107,10570,2012-03-24,2012-03-31,2012-04-05,2443,1,2443
SO47624,245,10950,2012-03-24,2012-03-31,2012-04-05,2182,1,2182
SO47625,243,10959,2012-03-24,2012-03-31,2012-04-05,2182,1,2182
SO47626,94,15151,2012-03-24,2012-03-31,2012-04-05,783,1,783
SO47627,108,5445,2012-03-25,2012-04-01,2012-04-06,2443,1,2443
SO47628,107,5510,2012-03-25,2012-04-01,2012-04-06,2443,1,2443
SO47629,108,4686,2012-03-25,2012-04-01,2012-04-06,2443,1,2443
SO47630,226,15312,2012-03-25,2012-04-01,2012-04-06,2071,1,2071
SO47631,225,15326,2012-03-25,2012-04-01,2012-04-06,2071,1,2071
SO47632,87,16061,2012-03-25,2012-04-01,2012-04-06,783,1,783
SO47633,245,10895,2012-03-25,2012-04-01,2012-04-06,2182,1,2182
SO47634,227,571,2012-03-25,2012-04-01,2012-04-06,2071,1,2071
SO47635,226,1217,2012-03-25,2012-04-01,2012-04-06,2071,1,2071
SO47636,93,15143,2012-03-25,2012-04-01,2012-04-06,783,1,783
SO47637,245,2448,2012-03-26,2012-04-02,2012-04-07,2182,1,2182
SO47638,224,15320,2012-03-26,2012-04-02,2012-04-07,2049,1,2049
SO47639,92,4322,2012-03-26,2012-04-02,2012-04-07,783,1,783
SO47640,226,15318,2012-03-27,2012-04-03,2012-04-08,2071,1,2071
SO47641,94,16063,2012-03-27,2012-04-03,2012-04-08,783,1,783
SO47642,233,6110,2012-03-28,2012-04-04,2012-04-09,1000,1,1000
SO47643,236,8291,2012-03-28,2012-04-04,2012-04-09,1000,1,1000
SO47644,242,4694,2012-03-28,2012-04-04,2012-04-09,2182,1,2182
SO47645,242,3556,2012-03-28,2012-04-04,2012-04-09,2182,1,2182
SO47646,225,9374,2012-03-28,2012-04-04,2012-04-09,2071,1,2071
SO47647,106,10898,2012-03-28,2012-04-04,2012-04-09,2443,1,2443
SO47648,227,1264,2012-03-28,2012-04-04,2012-04-09,2071,1,2071
SO47649,243,5448,2012-03-29,2012-04-05,2012-04-10,2182,1,2182
SO47650,108,5513,2012-03-29,2012-04-05,2012-04-10,2443,1,2443
SO47651,243,14912,2012-03-29,2012-04-05,2012-04-10,2182,1,2182
SO47652,88,9826,2012-03-29,2012-04-05,2012-04-10,783,1,783
SO47653,96,9164,2012-03-29,2012-04-05,2012-04-10,783,1,783
SO47654,235,13616,2012-03-29,2012-04-05,2012-04-10,1000,1,1000
SO47655,234,13890,2012-03-29,2012-04-05,2012-04-10,1000,1,1000
SO47656,106,10883,2012-03-29,2012-04-05,2012-04-10,2443,1,2443
SO47657,91,15139,2012-03-29,2012-04-05,2012-04-10,783,1,783
SO47731,224,1284,2012-03-30,2012-04-06,2012-04-11,2049,1,2049
SO47732,107,2453,2012-03-30,2012-04-06,2012-04-11,2443,1,2443
